,CustomerId,Surname,CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
6989,15752801,Bradshaw,518,Germany,Male,29.0,160303.08,125961.74,2,No,9,No,1
6990,15808175,Castiglione,557,France,Female,39.0,115287.99,49572.73,1,No,7,No,1
6991,15681342,Hurst,639,France,Female,35.0,139094.12,103015.12,2,Yes,1,Yes,0
6992,15589210,Adamson,557,France,Female,24.0,20515.72,0.0,1,No,4,No,0
6993,15696826,James,633,France,Female,32.0,36642.65,104001.38,1,Yes,1,Yes,0
6994,15614962,Pavlova,623,Spain,Female,50.0,104382.11,87116.71,1,Yes,2,Yes,0
6995,15689061,Davey,611,France,Male,68.0,146448.01,82547.11,2,Yes,5,Yes,0
6996,15640074,Barrett,666,Spain,Female,47.0,166650.9,0.0,1,No,5,No,1
6997,15776156,Dolgorukova,521,France,Male,27.0,164223.7,121325.84,1,Yes,4,Yes,1
6998,15739548,Johnson,775,France,Male,28.0,149331.01,111167.7,1,No,9,No,0
6999,15662854,Manna,681,Germany,Male,48.0,73066.72,139714.4,2,No,5,No,0
7000,15687688,Hou,564,Germany,Female,32.0,15378.23,139875.2,2,No,10,No,0
7001,15715750,Okeke,646,Germany,Female,44.0,53072.49,113063.83,1,No,2,No,1
7002,15571121,Kodilinyechukwu,670,France,Female,50.0,3159.15,138340.06,1,Yes,8,Yes,0
7003,15726466,Esposito,751,France,Male,43.0,125920.54,114974.24,1,No,1,No,0
7004,15660390,Boyle,544,France,Female,33.0,124113.04,0.0,2,Yes,6,Yes,0
7005,15663942,Hsiung,639,France,Female,38.0,93716.38,0.0,2,No,5,No,0
7006,15638610,Kennedy,635,Germany,Female,65.0,155799.86,117325.54,1,No,5,No,1
7007,15644446,Norton,672,France,Female,28.0,8814.69,0.0,1,Yes,6,Yes,0
7008,15585892,Zakharov,639,France,Female,35.0,164453.98,0.0,1,No,8,No,0
7009,15609356,Chimaraoke,697,France,Female,25.0,87803.32,0.0,2,No,1,No,0
7010,15803378,Small,850,Spain,Male,44.0,183617.32,0.0,2,Yes,8,Yes,0
7011,15599440,McGregor,748,France,Female,34.0,53584.03,0.0,2,No,8,No,0
7012,15692408,Brown,463,Spain,Female,35.0,1950.93,0.0,2,Yes,2,Yes,0
7013,15683168,Frederickson,572,France,Female,30.0,175025.27,0.0,1,Yes,6,Yes,0
7014,15790254,Wood,741,Spain,Male,50.0,13018.96,78737.61,1,Yes,1,Yes,0
7015,15767729,Smith,646,Spain,Male,25.0,42537.59,182876.88,2,Yes,5,Yes,1
7016,15768600,Harris,805,Germany,Male,50.0,62989.82,130023.38,1,No,9,No,1
7017,15699839,Hall,637,France,Male,36.0,71692.8,152606.82,1,Yes,2,Yes,0
7018,15786237,Pickworth,651,France,Male,28.0,823.96,0.0,2,No,7,No,0
7019,15694530,Porter,672,France,Male,28.0,169469.3,167268.98,1,Yes,4,Yes,0
7020,15796813,Storey,493,France,Male,54.0,150159.95,167831.88,2,No,3,No,1
7021,15605791,Li,524,Germany,Male,29.0,32063.3,144287.6,2,No,9,No,0
7022,15714087,McGill,624,Germany,Female,45.0,68794.15,151855.33,1,No,5,No,0
7023,15711446,Sinclair,569,Spain,Female,51.0,75084.96,0.0,3,No,3,No,1
7024,15588123,Horton,677,France,Female,27.0,114685.92,0.0,2,Yes,2,Yes,0
7025,15748552,Sal,464,Germany,Male,37.0,143665.44,155994.15,1,No,4,No,0
7026,15618410,Murray,718,Germany,Male,26.0,51099.56,147527.03,1,No,7,No,0
7027,15672432,Giles,594,France,Female,53.0,5408.74,0.0,1,No,4,No,1
7028,15610042,Brown,574,France,Male,33.0,103006.27,100267.03,1,No,8,No,0
7029,15580914,Okechukwu,478,Spain,Male,48.0,44147.95,83287.05,2,Yes,0,Yes,1
7030,15583680,White,615,Spain,Male,41.0,149278.96,0.0,1,Yes,4,Yes,0
7031,15813718,Kirillova,651,Spain,Male,45.0,193009.21,0.0,2,No,4,No,0
7032,15767264,Lawson,465,Germany,Male,53.0,74898.8,117438.17,1,No,1,No,1
7033,15686461,Sarratt,558,France,Female,56.0,116253.1,121235.05,2,Yes,7,Yes,0
7034,15678882,Hay,540,Germany,Male,37.0,19374.08,129965.18,1,No,3,No,0
7035,15789611,Lin,568,Germany,Male,46.0,64516.8,150836.92,1,No,8,No,1
7036,15668679,Ozerova,630,France,Male,31.0,34475.14,0.0,2,Yes,0,Yes,0
7037,15631685,Lambert,523,Germany,Male,60.0,57061.71,163894.35,1,Yes,1,Yes,0
7038,15655658,Bulgakov,678,France,Female,48.0,32301.88,0.0,2,Yes,2,Yes,0
7039,15753591,He,438,France,Male,38.0,136859.55,0.0,2,No,2,No,0
7040,15617348,Uchechukwu,544,France,Male,44.0,69244.24,0.0,2,No,1,No,0
7041,15704581,Robertson,595,Germany,Male,34.0,156309.52,87967.42,2,Yes,2,Yes,0
7042,15738487,Leworthy,678,France,Male,26.0,4989.33,0.0,2,No,3,No,0
7043,15648069,Onyemachukwu,850,France,Female,36.0,190194.95,0.0,2,Yes,6,Yes,0
7044,15737627,Rivero,589,Germany,Female,20.0,3529.72,121093.29,2,No,2,No,0
7045,15731586,Lai,785,Spain,Female,31.0,81778.72,121691.54,2,No,2,No,0
7046,15757467,Feng,563,Spain,Male,57.0,39297.48,0.0,2,Yes,6,Yes,0
7047,15597709,Hornung,602,France,Female,39.0,176614.86,154121.32,2,No,6,No,1
7048,15720529,Schiavone,591,France,Male,29.0,108684.65,0.0,2,Yes,6,Yes,0
7049,15596797,Barnet,643,Spain,Male,43.0,145764.4,0.0,2,Yes,1,Yes,0
7050,15681755,Dennys,605,France,Female,32.0,42135.28,0.0,2,Yes,5,Yes,0
7051,15815271,Ritchie,755,Germany,Male,43.0,16929.41,165048.5,3,No,6,No,1
7052,15682860,Lo,769,Spain,Male,38.0,104393.78,0.0,2,No,6,No,0
7053,15621546,Yuriev,620,France,Female,33.0,192717.57,127638.35,1,Yes,9,Yes,0
7054,15705918,Howarth,725,France,Male,31.0,59650.42,0.0,2,Yes,8,Yes,0
7055,15684512,Gibson,818,Germany,Female,72.0,63729.72,135290.42,2,Yes,8,Yes,0
7056,15671769,Zikoranachidimma,624,France,Female,71.0,73679.59,170252.05,3,Yes,4,Yes,1
7057,15642934,Mason,669,Germany,Female,35.0,174969.92,108269.2,2,No,4,No,0
7058,15594305,Rizzo,712,France,Female,32.0,1703.58,0.0,2,No,1,No,0
7059,15789201,Thomson,603,Germany,Female,35.0,163181.62,145623.36,1,No,9,No,0
7060,15706762,Ignatyev,597,France,Female,41.0,52319.26,145809.53,2,Yes,4,Yes,0
7061,15766183,Ferguson,580,Germany,Male,76.0,51672.08,130334.84,2,Yes,2,Yes,0
7062,15777994,Woods,718,France,Female,39.0,145355.11,0.0,2,Yes,3,Yes,0
7063,15568162,Sung,527,Spain,Male,53.0,51711.57,0.0,1,Yes,8,Yes,0
7064,15680643,Lo,729,Spain,Female,42.0,149535.97,0.0,2,Yes,1,Yes,0
7065,15761854,Burn,746,France,Female,24.0,94105.0,0.0,1,Yes,4,Yes,0
7066,15730793,Russell,699,Germany,Female,54.0,155905.79,111009.32,1,Yes,3,Yes,1
7067,15692137,Jen,759,France,Female,46.0,138380.11,0.0,1,Yes,2,Yes,0
7068,15608595,Lo Duca,748,France,Female,39.0,97734.3,157371.54,1,Yes,3,Yes,0
7069,15709459,Oluchi,698,Spain,Female,63.0,173576.71,0.0,1,Yes,5,Yes,0
7070,15775750,Yao,686,France,Male,37.0,27596.39,134560.62,1,No,9,No,0
7071,15585855,Gould,679,France,Male,40.0,16897.19,0.0,1,Yes,1,Yes,0
7072,15752139,Salter,682,Germany,Male,36.0,36895.99,72373.62,2,No,5,No,0
7073,15768295,Warner,778,France,Female,34.0,113046.81,109564.1,1,Yes,7,Yes,0
7074,15766906,Salier,742,France,Female,25.0,129933.5,132116.13,2,No,4,No,0
7075,15725776,Lazar,649,Germany,Male,24.0,133091.32,101195.23,1,No,7,No,0
7076,15682576,Onyenachiya,763,France,Male,67.0,106282.74,149436.73,2,Yes,1,Yes,0
7077,15704081,Findlay,595,Germany,Male,30.0,57862.88,130682.11,2,Yes,9,Yes,0
7078,15719940,Gibbons,628,Germany,Female,51.0,12628.61,115280.49,2,No,10,No,1
7079,15672894,McCawley,625,France,Female,36.0,198914.8,129944.39,2,No,8,No,0
7080,15667451,Taylor,733,France,Male,36.0,109127.54,0.0,2,Yes,5,Yes,0
7081,15636767,Yang,665,Spain,Female,32.0,22487.45,0.0,1,Yes,10,Yes,0
7082,15571415,Okwudiliolisa,805,Germany,Male,56.0,46791.09,151802.29,1,No,6,No,1
7083,15575605,Napolitano,725,France,Male,38.0,158697.28,0.0,2,Yes,6,Yes,0
7084,15649160,Vavilov,554,France,Female,38.0,194138.36,138731.95,1,Yes,3,Yes,0
7085,15615832,Teague,675,Spain,Female,35.0,35177.31,155621.08,1,Yes,8,Yes,0
7086,15600975,Chiemenam,556,France,Female,54.0,157015.5,150005.38,1,No,4,No,1
7087,15690772,Hughes,635,Spain,Female,48.0,136551.25,0.0,2,Yes,2,Yes,0
7088,15565714,Cattaneo,601,France,Male,47.0,96517.97,64430.06,2,Yes,1,Yes,0
7089,15763108,Davis,600,Germany,Male,53.0,93629.66,106261.63,1,No,7,No,1
7090,15723884,Nekrasova,758,Spain,Male,40.0,96097.65,0.0,2,No,3,No,0
7091,15644453,Loggia,606,Germany,Female,41.0,156476.36,132670.53,1,No,4,No,1
7092,15655464,Combes,640,France,Female,67.0,42964.63,0.0,1,Yes,3,Yes,0
7093,15783883,Onwuka,753,Germany,Female,38.0,122021.33,117314.92,1,No,1,No,1
7094,15787693,Kharlamov,559,Spain,Male,38.0,56311.39,145874.35,1,No,3,No,1
7095,15664793,Scott,754,Spain,Female,50.0,150685.52,146777.44,2,Yes,7,Yes,0
7096,15642391,Lettiere,621,Germany,Male,51.0,177740.58,109978.83,1,No,4,No,1
7097,15756538,Osonduagwuike,654,France,Female,37.0,71492.28,0.0,1,Yes,5,Yes,0
7098,15668830,Wan,650,Spain,Male,24.0,104492.83,108881.73,1,No,8,No,0
7099,15796569,Donaldson,831,Spain,Female,44.0,47729.33,0.0,1,Yes,10,Yes,0
7100,15677112,Chukwufumnanya,519,France,Male,39.0,97593.16,112957.26,2,No,2,No,0
7101,15815040,Ma,552,Germany,Female,42.0,186869.58,103362.14,1,Yes,8,Yes,1
7102,15590434,Alexander,577,Spain,Male,41.0,135227.23,89015.61,1,Yes,4,Yes,0
7103,15597536,Nkemjika,576,Spain,Male,45.0,135244.87,133618.01,1,No,5,No,0
7104,15723989,Carroll,646,France,Male,40.0,179473.26,93680.43,2,Yes,5,Yes,0
7105,15767358,Obioma,711,Germany,Female,45.0,50610.62,97486.15,2,No,1,No,0
7106,15594812,Campbell,806,Spain,Female,37.0,75232.02,137794.18,2,Yes,2,Yes,0
7107,15688210,Sims,670,France,Female,39.0,89205.54,101928.51,1,No,8,No,0
7108,15681509,McKay,679,Spain,Female,28.0,61761.77,0.0,2,Yes,9,Yes,0
7109,15572390,Huang,850,Spain,Female,39.0,103921.43,0.0,2,No,6,No,0
7110,15801441,Campbell,670,Germany,Female,35.0,198802.9,79585.96,1,Yes,2,Yes,0
7111,15783859,Boni,733,France,Female,24.0,9617.24,161884.99,1,Yes,3,Yes,0
7112,15575243,Gorbunova,764,France,Female,39.0,187905.12,129068.54,2,Yes,1,Yes,0
7113,15773421,Genovese,673,France,Female,42.0,121440.8,0.0,2,No,4,No,0
7114,15788776,Landor,588,Germany,Male,49.0,36292.94,132623.76,3,No,6,No,1
7115,15765257,Meng,564,Spain,Male,31.0,20432.09,121461.87,1,Yes,5,Yes,1
7116,15661412,Wardell,715,France,Male,32.0,187051.23,175307.32,1,No,8,No,0
7117,15636478,Williams,621,France,Male,31.0,148689.13,136658.61,1,Yes,7,Yes,0
7118,15603683,Ofodile,796,Spain,Female,23.0,125445.8,146584.19,2,No,3,No,0
7119,15651868,Clark,672,France,Male,34.0,22736.06,0.0,1,No,6,No,0
7120,15815443,Lo,527,Spain,Female,46.0,54947.51,131414.76,1,No,10,No,0
7121,15682686,Chukwuemeka,722,France,Female,38.0,167984.72,0.0,2,Yes,3,Yes,0
7122,15697460,Lai,596,Germany,Male,34.0,4802.27,99441.21,2,Yes,4,Yes,0
7123,15748432,Arcuri,746,France,Female,32.0,72909.75,0.0,2,Yes,4,Yes,0
7124,15698271,Graham,523,France,Female,26.0,185488.81,0.0,2,No,4,No,0
7125,15808662,Krylov,624,France,Male,44.0,88407.51,0.0,2,No,3,No,0
7126,15690372,Henry,553,Spain,Male,38.0,184544.59,181110.13,2,No,1,No,0
7127,15781875,Jamieson,850,Spain,Male,33.0,136539.13,100476.46,2,Yes,3,Yes,0
7128,15801473,Moore,599,Germany,Male,33.0,85045.92,51949.95,2,No,2,No,0
7129,15704509,Tan,492,France,Male,35.0,85421.48,121063.49,1,No,8,No,0
7130,15694666,Thornton,707,Spain,Male,48.0,119903.2,88441.64,1,Yes,8,Yes,1
7131,15731166,Macleod,743,France,Female,30.0,138780.89,127023.39,1,Yes,1,Yes,0
7132,15728523,Rizzo,522,France,Male,41.0,14789.9,144147.68,1,Yes,5,Yes,0
7133,15788442,Chukwukadibia,681,Spain,Female,57.0,131964.66,173306.13,1,Yes,2,Yes,0
7134,15689781,Ts'ai,826,France,Female,49.0,178709.98,0.0,1,No,0,No,1
7135,15764226,Lu,630,Germany,Female,28.0,20344.84,106425.75,1,Yes,8,Yes,0
7136,15809837,Kent,430,Germany,Female,66.0,172852.06,135392.31,2,Yes,6,Yes,1
7137,15805212,Black,806,France,Female,67.0,103945.58,0.0,2,Yes,1,Yes,0
7138,15716082,Chukwubuikem,703,Spain,Male,39.0,183656.12,152685.4,1,No,6,No,0
7139,15643056,McMillan,755,Germany,Female,38.0,10333.78,82083.52,1,Yes,1,Yes,0
7140,15654859,Ngozichukwuka,612,Spain,Female,63.0,122109.58,131629.17,2,No,2,No,1
7141,15761158,Yan,719,France,Female,54.0,125041.52,0.0,2,Yes,7,Yes,0
7142,15577515,Sung,554,Germany,Female,55.0,140003.0,108477.27,1,Yes,0,Yes,1
7143,15723827,Macartney,683,France,Male,30.0,183171.47,114779.35,1,No,4,No,0
7144,15646594,Ali,749,France,Male,41.0,61128.29,57568.94,1,Yes,5,Yes,0
7145,15712877,Morley,724,Spain,Male,36.0,52462.25,0.0,2,No,1,No,0
7146,15598802,Martin,770,Spain,Male,30.0,50839.85,0.0,2,Yes,8,Yes,0
7147,15699340,Okorie,680,France,Male,37.0,61240.87,0.0,2,No,4,No,0
7148,15691150,Ku,699,France,Female,32.0,127429.56,110559.46,1,Yes,4,Yes,0
7149,15608688,Andreyeva,442,France,Male,34.0,68343.08,0.0,2,No,4,No,0
7150,15737998,Cheng,529,France,Male,46.0,126511.94,0.0,1,No,8,No,1
7151,15735837,Hsia,574,Spain,Male,36.0,8559.66,0.0,2,Yes,3,Yes,0
7152,15659100,Lane,605,France,Male,33.0,147822.81,128152.82,1,No,9,No,0
7153,15609070,Findlay,515,Germany,Male,45.0,39288.11,120961.5,3,Yes,7,Yes,1
7154,15650313,Okonkwo,632,Germany,Male,65.0,85179.48,129472.33,1,Yes,6,Yes,0
7155,15627699,Pirogova,558,France,Male,32.0,190019.61,105000.23,1,No,10,No,0
7156,15591010,McDonald,434,Germany,Male,55.0,96405.88,109339.17,2,No,8,No,1
7157,15798895,Okonkwo,525,France,Female,59.0,83342.73,55328.4,1,No,6,No,1
7158,15745375,Nnanna,640,Germany,Male,23.0,161333.13,72012.76,1,No,3,No,0
7159,15775235,Ku,690,France,Female,36.0,81292.33,110480.48,1,No,6,No,0
7160,15780088,Porter,607,Spain,Male,34.0,177747.72,132439.99,1,No,9,No,0
7161,15649379,Somayina,850,France,Female,46.0,187980.21,0.0,2,Yes,3,Yes,0
7162,15713983,Mao,780,Germany,Male,34.0,177235.21,94108.54,2,No,5,No,0
7163,15709252,Fuller,616,Germany,Female,28.0,29835.37,105173.99,1,Yes,10,Yes,1
7164,15699238,Craig,618,Spain,Female,40.0,80204.38,0.0,2,No,8,No,0
7165,15732884,Trevisano,676,France,Male,29.0,189268.81,131959.86,1,No,7,No,0
7166,15587297,Ruiz,507,France,Male,33.0,85411.01,0.0,2,Yes,7,Yes,0
7167,15684722,Fraser,490,France,Male,34.0,154360.97,122952.9,2,No,5,No,0
7168,15621244,Gallo,678,France,Male,36.0,84460.18,107379.68,1,Yes,0,Yes,0
7169,15744273,Waterhouse,637,Germany,Male,30.0,65618.01,122641.56,2,No,6,No,0
7170,15682540,Cremonesi,602,France,Female,33.0,112928.74,0.0,2,Yes,8,Yes,0
7171,15636521,Feng,744,Spain,Female,30.0,142210.94,124037.28,1,Yes,1,Yes,0
7172,15785339,H,640,France,Female,50.0,82559.77,117565.03,2,No,9,No,0
7173,15638983,Jara,684,France,Female,38.0,127388.06,133189.4,1,No,5,No,0
7174,15654625,Wilson,495,Germany,Male,39.0,10160.23,120252.02,2,Yes,8,Yes,0
7175,15697310,O'Callaghan,559,Germany,Female,28.0,64242.31,152264.81,1,No,3,No,0
7176,15678210,Robson,684,France,Male,38.0,198355.28,105069.98,2,Yes,5,Yes,0
7177,15575438,Pease,613,France,Male,42.0,79323.61,115076.06,1,Yes,7,Yes,0
7178,15632789,Maclean,794,France,Male,30.0,24113.91,0.0,2,Yes,8,Yes,0
7179,15621423,Lavrentyev,736,France,Female,42.0,41921.06,117280.23,3,No,7,No,1
7180,15573520,Rhodes,692,Germany,Male,49.0,107472.99,110540.43,2,Yes,6,Yes,0
7181,15740458,Murphy,703,Spain,Male,36.0,143859.66,135095.47,1,No,7,No,0
7182,15762799,Alexander,720,Germany,Male,23.0,104120.17,187861.18,2,Yes,0,Yes,0
7183,15686885,Nekrasov,777,Germany,Male,44.0,79792.3,124655.59,2,Yes,3,Yes,0
7184,15565996,Arnold,653,France,Male,44.0,154639.72,0.0,2,Yes,8,Yes,0
7185,15662152,Trevisan,552,France,Female,38.0,57850.1,134105.01,1,No,9,No,0
7186,15711742,Mason,708,France,Female,34.0,62868.33,0.0,1,Yes,4,Yes,0
7187,15701885,Tucker,647,France,Female,40.0,92357.21,0.0,2,Yes,9,Yes,0
7188,15774262,Hobson,597,Germany,Male,52.0,161083.53,83693.34,2,Yes,8,Yes,0
7189,15567839,Gordon,501,France,Male,42.0,91429.74,114631.23,1,Yes,9,Yes,0
7190,15644400,Anderson,709,France,Male,44.0,117031.2,128601.98,1,No,9,No,0
7191,15797246,Terry,621,Germany,Female,34.0,44857.4,91258.52,2,No,2,No,0
7192,15778290,Lappin,799,France,Male,70.0,36483.52,70416.75,1,Yes,8,Yes,0
7193,15708714,Santiago,675,France,Female,33.0,34045.61,0.0,2,No,6,No,0
7194,15586183,Wallace,561,France,Female,35.0,59981.62,0.0,2,No,5,No,0
7195,15761733,King,707,France,Female,42.0,152944.39,0.0,2,Yes,10,Yes,0
7196,15773934,Fang,670,France,Male,33.0,66979.06,88294.6,1,No,6,No,0
7197,15705343,May,649,Spain,Female,32.0,28797.32,0.0,1,No,7,No,0
7198,15593959,Travis,524,France,Male,28.0,51670.82,93577.3,1,Yes,1,Yes,0
7199,15664615,Nnachetam,689,Germany,Female,30.0,41865.72,136650.89,1,Yes,5,Yes,1
7200,15671014,Zhdanova,573,Spain,Female,72.0,96015.53,98765.84,1,Yes,8,Yes,0
7201,15657778,Jefferson,657,France,Male,33.0,103914.4,84309.57,2,No,1,No,0
7202,15585192,Cremonesi,686,Spain,Male,39.0,89199.51,136258.06,1,No,10,No,0
7203,15592914,Fang,683,France,Female,29.0,48849.89,0.0,2,Yes,9,Yes,0
7204,15770995,Sinclair,753,Germany,Female,47.0,197444.69,131160.85,1,No,1,No,0
7205,15570990,Begley,520,Spain,Female,30.0,145160.96,145222.99,2,No,4,No,0
7206,15596165,Degtyarev,547,Germany,Male,25.0,52309.8,98141.57,2,Yes,4,Yes,0
7207,15788131,Atkins,653,France,Male,47.0,50695.93,0.0,1,No,6,No,1
7208,15800773,Ikenna,648,Spain,Female,28.0,157891.11,102282.61,1,Yes,9,Yes,0
7209,15690153,Sun,639,France,Female,37.0,181850.74,116121.84,2,Yes,4,Yes,0
7210,15638989,Lettiere,711,France,Female,25.0,51345.39,190066.54,1,No,5,No,1
7211,15623210,Smith,484,Germany,Female,55.0,137519.92,149349.58,3,No,8,No,1
7212,15652658,Finch,721,France,Male,36.0,49653.37,155176.83,2,Yes,1,Yes,0
7213,15684440,Monaldo,548,Germany,Male,32.0,55867.38,98986.28,1,Yes,2,Yes,0
7214,15730287,Ugonna,679,France,Male,41.0,172749.4,147726.98,3,No,8,No,1
7215,15720353,Chiang,553,France,Male,41.0,90607.31,0.0,2,No,1,No,0
7216,15767231,Sun,757,France,Male,36.0,130861.95,144852.06,1,No,7,No,0
7217,15761554,Blackburn,581,France,Male,54.0,5558.47,89299.81,1,No,4,No,1
7218,15706637,Chang,718,Spain,Male,40.0,121537.91,0.0,2,No,9,No,0
7219,15690492,Palermo,625,France,Male,41.0,57128.78,97663.16,2,No,6,No,0
7220,15694237,McEwan,744,Spain,Male,39.0,19409.77,95161.75,1,No,4,No,0
7221,15729771,Davide,799,Germany,Male,31.0,88604.89,154586.92,1,Yes,9,Yes,1
7222,15609823,Chieloka,751,Spain,Female,34.0,479.54,127095.14,2,No,8,No,0
7223,15793366,Humphreys,781,Germany,Male,35.0,173837.54,92526.15,2,Yes,7,Yes,0
7224,15614813,Cocci,777,Germany,Female,46.0,487.3,107362.8,1,No,0,No,0
7225,15566495,Hanson,704,Spain,Female,24.0,35600.25,0.0,1,No,2,No,1
7226,15707602,Macleod,539,France,Female,47.0,166929.43,127286.04,2,Yes,2,Yes,1
7227,15635244,Ritchie,716,France,Female,29.0,98998.61,0.0,2,Yes,6,Yes,0
7228,15805627,Nebechukwu,670,France,Male,37.0,54229.74,0.0,2,Yes,2,Yes,0
7229,15607986,Nnamutaezinwa,555,France,Male,40.0,105720.09,139930.18,1,Yes,10,Yes,0
7230,15799785,Ikemefuna,679,Germany,Female,30.0,121151.46,77949.69,1,Yes,4,Yes,0
7231,15699963,Scott,571,France,Male,38.0,154844.22,121405.04,1,Yes,1,Yes,0
7232,15624595,Chiang,512,Spain,Female,35.0,18785.48,124580.69,1,Yes,5,Yes,0
7233,15629750,Artyomova,697,France,Male,35.0,64771.61,133087.76,1,No,5,No,0
7234,15651460,Hsieh,424,Spain,Male,34.0,16250.61,0.0,1,Yes,7,Yes,0
7235,15753550,Levien,684,France,Female,43.0,131093.99,0.0,2,No,7,No,0
7236,15594133,Erskine,697,Spain,Male,62.0,129188.18,0.0,1,No,7,No,1
7237,15772329,Fiorentino,580,Germany,Male,45.0,47428.73,103741.14,1,No,8,No,1
7238,15591552,Okonkwo,600,France,Female,32.0,132973.21,98877.95,1,No,7,No,0
7239,15750921,Monds,521,France,Male,37.0,84908.2,105843.26,2,Yes,5,Yes,0
7240,15701687,Campbell,664,Spain,Male,44.0,57338.56,77526.66,3,No,7,No,1
7241,15728906,Ibekwe,634,France,Male,77.0,161579.85,0.0,2,Yes,5,Yes,0
7242,15670029,Marcelo,445,France,Female,33.0,122625.68,0.0,2,No,7,No,0
7243,15763579,Castro,702,Germany,Female,36.0,52909.87,105264.88,2,Yes,2,Yes,0
7244,15728010,Capon,485,France,Male,37.0,170226.47,0.0,2,Yes,5,Yes,0
7245,15663194,Voronova,582,Germany,Female,40.0,191757.65,110150.43,1,Yes,3,Yes,1
7246,15736510,Loggia,605,Spain,Female,57.0,66652.75,0.0,3,No,2,No,1
7247,15745804,Law,628,France,Male,25.0,195977.75,0.0,2,Yes,7,Yes,0
7248,15631451,Grant,604,Spain,Female,28.0,69056.26,0.0,2,Yes,6,Yes,0
7249,15746995,Greco,724,Germany,Male,31.0,12920.43,138166.3,1,No,9,No,0
7250,15730673,Dietz,567,Germany,Male,40.0,138552.74,122265.24,1,No,7,No,0
7251,15734649,Martel,779,Spain,Female,55.0,22832.71,133295.98,1,No,0,No,1
7252,15701081,Jarvis,785,France,Male,36.0,61811.1,0.0,1,Yes,2,Yes,0
7253,15632503,Meng,563,France,Female,32.0,191604.27,148326.09,1,No,0,No,1
7254,15585928,Hay,821,Germany,Female,31.0,25445.0,68927.57,1,Yes,2,Yes,0
7255,15648681,Voronoff,747,France,Female,47.0,129964.56,139914.6,4,Yes,5,Yes,1
7256,15747757,Trevascus,600,Germany,Female,58.0,6209.51,118723.11,1,No,8,No,1
7257,15718921,Ho,625,Spain,Male,32.0,134794.02,106957.28,1,Yes,7,Yes,0
7258,15571081,Hansen,773,France,Female,41.0,57549.65,190238.93,1,Yes,7,Yes,0
7259,15734578,Craig,726,France,Female,53.0,28367.21,113537.73,1,Yes,1,Yes,0
7260,15579583,Hall,641,Spain,Female,40.0,51703.09,101090.27,1,Yes,4,Yes,0
7261,15622729,Sun,649,France,Female,46.0,66602.7,0.0,2,Yes,2,Yes,0
7262,15662189,Durant,434,Spain,Male,33.0,2739.71,0.0,1,Yes,3,Yes,0
7263,15692718,Jackson,738,France,Female,38.0,69227.42,0.0,2,No,7,No,0
7264,15762716,Chigozie,762,Spain,Female,60.0,31445.03,168920.75,1,No,10,No,1
7265,15724851,Farmer,507,Germany,Male,31.0,150037.19,111589.67,1,No,9,No,0
7266,15587266,Douglas,606,Germany,Female,27.0,111448.92,172310.33,1,Yes,6,Yes,0
7267,15675926,Ardis,655,Germany,Male,34.0,51226.32,118028.35,1,No,7,No,1
7268,15706268,Smith,697,Germany,Male,51.0,53581.14,147910.3,1,Yes,1,Yes,0
7269,15581871,Butler,504,Germany,Male,42.0,149697.78,131287.36,2,Yes,7,Yes,0
7270,15666166,Pettry,653,France,Female,74.0,160348.31,121276.32,1,Yes,0,Yes,0
7271,15671582,John,660,Spain,Male,38.0,154641.91,109869.32,1,Yes,6,Yes,0
7272,15680901,Potter,652,France,Female,34.0,104331.76,97435.85,2,Yes,6,Yes,0
7273,15642336,Shaw,669,France,Female,42.0,135630.32,0.0,2,No,9,No,0
7274,15653147,Boyle,594,France,Male,35.0,65361.66,133853.27,1,Yes,2,Yes,0
7275,15571284,Elmore,756,Germany,Male,32.0,56176.31,109528.16,2,Yes,0,Yes,0
7276,15591360,Udinesi,642,France,Female,33.0,60059.47,84607.34,2,Yes,4,Yes,0
7277,15810485,Sun,486,Germany,Male,37.0,51364.56,101438.0,1,No,1,No,0
7278,15611973,Tuan,804,France,Male,55.0,118752.6,0.0,2,Yes,7,Yes,0
7279,15735572,Lawrence,629,France,Male,59.0,116848.79,113657.83,1,Yes,9,Yes,1
7280,15567860,Burrows,581,Spain,Female,44.0,45026.23,189318.16,2,No,7,No,1
7281,15795690,Shao,667,France,Male,31.0,189657.26,99513.91,1,Yes,3,Yes,0
7282,15706464,White,667,Spain,Male,35.0,57213.46,97585.32,2,No,4,No,0
7283,15725028,Chialuka,679,France,Male,29.0,63687.06,0.0,2,Yes,3,Yes,0
7284,15751167,Toscano,680,France,Female,43.0,58761.33,0.0,2,Yes,4,Yes,0
7285,15633944,McKay,644,Spain,Male,32.0,14187.78,136659.74,1,Yes,3,Yes,0
7286,15672637,Voronkov,571,France,Female,30.0,145115.95,85755.86,1,No,4,No,0
7287,15680895,Sal,627,Spain,Female,35.0,187718.26,0.0,1,No,7,No,0
7288,15793825,Ikechukwu,536,France,Male,39.0,27150.35,0.0,2,No,4,No,0
7289,15611318,Kruglova,599,Spain,Male,33.0,111622.76,51690.89,1,No,4,No,1
7290,15768474,Clements,744,Spain,Male,34.0,27244.35,0.0,2,No,3,No,0
7291,15716276,Kennedy,709,France,Female,34.0,57029.66,111669.68,1,No,2,No,0
